source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
109,1114,1,0,20,-0.313,-0.2963,-0.3002,-0.3568,2.1086,training
109,1286,1,0,19,-0.0157,-0.054,-0.0656,-0.1594,1.661,training
109,1286,1,0,20,-0.0174,-0.0544,-0.0663,-0.1769,1.5933,training
110,109,1,0,5,-0.3382,-0.3353,-0.3229,-0.4013,1.8465,training
110,109,1,0,6,-0.3465,-0.3375,-0.3269,-0.2387,3.9818,training
110,109,1,0,12,-0.3242,-0.3296,-0.3257,0.2022,8.1059,training
110,109,1,0,13,-0.3435,-0.3364,-0.3239,-0.3482,2.5625,training
110,109,1,0,14,-0.333,-0.3355,-0.3228,-0.376,2.0882,training
110,109,1,0,18,-0.3382,-0.3357,-0.3229,-0.4493,1.2727,training
110,109,1,0,19,-0.3505,-0.3407,-0.329,-0.3414,2.8291,training
110,1486,1,0,23,-0.361,-0.3492,-0.3348,-0.2344,4.4032,training
111,14,1,0,12,-0.2383,-0.3091,-0.2705,-0.2875,2.0385,training
111,14,1,0,13,-0.2316,-0.3067,-0.2699,-0.2553,2.227,training
111,14,1,0,20,-0.2344,-0.3079,-0.2692,-0.3725,1.3714,training
111,14,1,0,21,-0.2317,-0.3064,-0.2701,-0.3722,1.3604,training
111,14,1,0,22,-0.2278,-0.3058,-0.2667,-0.3659,1.3889,training
111,30,1,0,7,-0.1955,-0.2257,-0.2342,-0.1842,2.4316,training
111,30,1,0,8,-0.1805,-0.222,-0.2371,-0.333,1.3968,training
111,30,1,0,15,-0.1857,-0.224,-0.2347,-0.2637,1.8576,training
111,30,1,0,16,-0.1905,-0.2234,-0.2346,-0.2647,1.8813,training
111,30,1,0,17,-0.1881,-0.2231,-0.2356,-0.2181,2.1579,training
111,30,1,0,18,-0.193,-0.2233,-0.2347,-0.3093,1.6064,training
111,30,1,0,19,-0.191,-0.2233,-0.2352,-0.2647,1.8852,training
111,30,1,0,20,-0.1936,-0.2239,-0.2346,-0.2837,1.776,training
111,30,1,0,21,-0.1925,-0.2214,-0.2352,-0.2943,1.7012,training
111,30,1,0,22,-0.1941,-0.2237,-0.2341,-0.2961,1.6974,training
111,30,1,0,23,-0.1884,-0.2238,-0.2347,-0.2445,2.0056,training
111,102,1,0,0,-0.3908,-0.3809,-0.378,-0.4303,2.1438,training
111,102,1,0,1,-0.3908,-0.38,-0.3782,-0.4544,1.7391,training
111,124,1,0,17,-0.3921,-0.3989,-0.3994,-0.3937,2.8162,training
111,124,1,0,18,-0.3961,-0.4007,-0.4028,-0.36,3.6341,training
111,124,1,0,20,-0.3961,-0.4017,-0.4005,-0.4013,2.7727,training
111,124,1,0,21,-0.3943,-0.3988,-0.4001,-0.4316,2.1925,training
111,384,1,0,16,-0.4329,-0.4187,-0.4121,-0.5049,1.3333,training
111,384,1,0,17,-0.4381,-0.4261,-0.4151,-0.4426,3.1905,training
111,384,1,0,20,-0.425,-0.4177,-0.4114,-0.4645,2.2389,training
111,384,1,0,21,-0.4381,-0.4262,-0.4152,-0.51,1.2857,training
111,1186,1,0,17,-0.4241,-0.42,-0.4107,-0.4923,1.4977,training
111,1186,1,0,18,-0.4323,-0.4224,-0.4136,-0.4855,1.8003,training
111,1186,1,0,20,-0.4303,-0.4237,-0.4133,-0.4329,3.0875,training
111,1186,1,0,21,-0.4303,-0.4219,-0.4131,-0.4853,1.7901,training
112,4,1,0,6,-0.3409,-0.3729,-0.3689,-0.314,2.9313,training
112,4,1,0,7,-0.333,-0.3728,-0.3623,-0.1433,4.7941,training
112,4,1,0,11,-0.333,-0.3748,-0.3637,-0.3633,2.2353,training
112,4,1,0,17,-0.3251,-0.3696,-0.3615,-0.4253,1.4526,training
112,4,1,0,23,-0.3225,-0.3675,-0.3589,-0.467,0.9722,training
112,5,1,0,5,-0.395,-0.4021,-0.3797,-0.4073,2.6461,training
112,5,1,0,6,-0.4005,-0.4038,-0.3818,-0.4,2.9454,training
112,5,1,0,17,-0.4119,-0.4035,-0.378,-0.4898,1.3684,training
112,5,1,0,18,-0.3882,-0.4012,-0.3768,-0.3949,2.66,training
113,61,0,1,7,0.561,0.6351,0.5645,0.49,2.027,training
113,61,0,1,8,0.5584,0.634,0.5651,0.4458,1.9465,training
113,61,0,1,9,0.5597,0.6347,0.5647,0.4357,1.9236,training
113,61,0,1,10,0.5593,0.6353,0.564,0.6144,2.2713,training
113,61,0,1,11,0.561,0.635,0.5647,0.3421,1.7402,training
113,114,0,1,20,-0.2506,-0.2127,-0.2118,-0.2517,2.4178,training
113,114,0,1,21,-0.2496,-0.2127,-0.2112,-0.2344,2.5464,training
113,114,0,1,22,-0.2462,-0.2095,-0.2101,-0.2597,2.3141,training
113,180,0,1,20,-0.0911,-0.0848,-0.1548,-0.199,1.7625,training
113,180,0,1,21,-0.089,-0.0797,-0.1544,-0.0999,2.2392,training
113,181,0,1,20,-0.028,0.0273,0.0721,0.021,2.4783,training
113,181,0,1,21,-0.028,0.0262,0.0685,0.0648,2.6632,training
113,242,0,1,20,-0.2678,-0.2322,-0.2061,-0.1201,3.7063,training
113,361,0,1,21,-0.4259,-0.3829,-0.3537,-0.4324,2.9853,training
113,361,0,1,22,-0.4261,-0.3843,-0.3547,-0.4244,3.1896,training
113,361,0,1,23,-0.4263,-0.3836,-0.3539,-0.4385,2.8585,training
113,362,0,1,22,-0.3172,-0.2736,-0.2358,-0.1914,3.8919,training
113,367,0,1,20,-0.1286,-0.0928,-0.1167,-0.1177,2.3751,training
113,708,0,1,20,-0.2085,-0.2043,-0.2491,-0.3616,1.3296,training
113,708,0,1,21,-0.212,-0.2045,-0.2458,-0.3279,1.5789,training
113,754,0,1,21,-0.191,-0.1456,-0.111,-0.1231,2.8033,training
113,754,0,1,22,-0.1936,-0.1528,-0.1111,-0.2407,2.0578,training
113,757,0,1,20,-0.2699,-0.2219,-0.2172,0.2031,6.5217,training
113,829,1,0,0,-0.4487,-0.4082,-0.3892,-0.4847,2.2714,training
113,829,1,0,21,-0.4592,-0.4174,-0.3995,-0.4695,3.4,training
113,829,1,0,22,-0.4581,-0.4175,-0.3997,-0.4513,4.0218,training
113,829,1,0,23,-0.4592,-0.4198,-0.4024,-0.4619,3.7,training
113,830,1,0,0,-0.4171,-0.375,-0.3541,-0.419,3.0,training
113,830,1,0,22,-0.4171,-0.3739,-0.3535,-0.2609,6.4722,training
113,864,0,1,21,-0.3298,-0.2849,-0.2504,-0.3557,2.283,training
113,864,0,1,22,-0.3321,-0.2865,-0.2523,-0.3612,2.2484,training
113,1259,0,1,21,-0.2567,-0.2079,-0.1481,-0.2388,2.5859,training
113,1259,0,1,22,-0.2576,-0.2093,-0.1498,-0.2761,2.2869,training
113,1259,0,1,23,-0.258,-0.2088,-0.1493,-0.2717,2.3271,training
114,115,0,1,0,-0.3864,-0.3745,-0.3463,-0.4455,1.8246,training
114,115,0,1,1,-0.3856,-0.3728,-0.3442,-0.4439,1.8393,training
114,115,0,1,2,-0.3856,-0.375,-0.3469,-0.419,2.25,training
115,116,0,1,2,-0.3409,-0.3481,-0.3375,-0.3855,2.0784,training
115,116,0,1,3,-0.3395,-0.3475,-0.3379,-0.3801,2.1245,training
115,116,0,1,4,-0.3435,-0.3484,-0.3348,-0.376,2.2188,training
116,113,0,1,4,-0.1095,-0.059,-0.0307,1.1963,9.0625,training
116,113,0,1,5,-0.1121,-0.0614,-0.0284,1.115,8.6917,training
116,113,0,1,6,-0.1121,-0.0635,-0.0276,0.9894,8.0395,training
117,2,0,1,7,0.5558,0.6271,0.7185,0.6063,2.2641,training
117,2,0,1,8,0.554,0.6242,0.7179,0.5815,2.2181,training
117,2,0,1,9,0.5452,0.6163,0.7149,0.4964,2.0697,training
117,2,0,1,10,0.5663,0.6368,0.7207,0.5975,2.2244,training
117,118,0,1,22,-0.2962,-0.262,-0.2349,-0.3026,2.439,training
117,118,0,1,23,-0.2997,-0.2656,-0.2391,-0.3473,2.0415,training
117,119,0,1,0,-0.1121,-0.0723,-0.0984,-0.2217,1.7368,training
117,119,0,1,22,-0.1121,-0.0722,-0.1009,-0.1497,2.1132,training
117,121,0,1,0,-0.2856,-0.2476,-0.2071,-0.3532,1.8605,training
117,121,0,1,23,-0.2804,-0.2461,-0.2054,-0.3431,1.9091,training
117,666,0,1,0,-0.1647,-0.1581,-0.1222,-0.3406,1.2879,training
117,666,0,1,23,-0.191,-0.1836,-0.1323,-0.333,1.4426,training
117,667,0,1,0,-0.333,-0.2913,-0.2662,-0.1939,4.2059,training
117,865,1,0,7,-0.1331,-0.0888,-0.0511,-0.0144,2.9722,training
117,1337,1,0,0,-0.2962,-0.2552,-0.2301,-0.3507,1.9756,training
117,1337,1,0,23,-0.2962,-0.2524,-0.2279,-0.3709,1.7805,training
117,1433,1,0,7,-0.3277,-0.3162,-0.2852,-0.3987,1.7714,training
118,117,0,1,6,-0.2856,-0.2492,-0.2377,1.8693,22.3023,training
118,117,0,1,8,-0.3014,-0.2646,-0.2328,1.7024,22.325,training
118,119,0,1,0,-0.3067,-0.2599,-0.2692,-0.3545,2.0385,training
118,119,0,1,1,-0.3198,-0.2751,-0.2703,-0.3949,1.7376,training
119,118,0,1,5,-0.3014,-0.2534,-0.2625,-0.3406,2.125,training
119,120,0,1,1,-0.3558,-0.3259,-0.3223,-0.4063,1.9931,training
119,120,0,1,2,-0.347,-0.3184,-0.3172,-0.376,2.2638,training
119,120,0,1,4,-0.3593,-0.3275,-0.3206,-0.3734,2.4828,training
119,856,0,1,2,-0.3014,-0.2601,-0.2211,-0.3368,2.1573,training
120,117,0,1,7,-0.1226,-0.1118,-0.0777,1.705,12.0811,training
120,118,0,1,5,-0.1489,-0.1178,-0.1704,-0.1712,2.2029,training
120,119,0,1,4,-0.354,-0.328,-0.3244,-0.3987,2.0667,training
120,856,0,1,2,-0.3225,-0.2796,-0.2701,-0.3482,2.2778,training
120,856,0,1,3,-0.3343,-0.2919,-0.2836,-0.3519,2.3742,training
120,856,0,1,4,-0.3225,-0.282,-0.2732,-0.3583,2.1667,training
121,117,0,1,4,-0.2699,-0.2341,-0.2064,2.0994,22.8261,training
121,117,0,1,5,-0.2699,-0.2347,-0.2037,1.289,15.4741,training
121,117,0,1,6,-0.2488,-0.2214,-0.1965,2.0918,20.94,training
121,120,0,1,5,-0.2436,-0.2597,-0.2413,-0.2571,2.3137,training
122,123,1,0,1,-0.4539,-0.4286,-0.4096,-0.4796,2.7273,training
122,123,1,0,2,-0.4539,-0.4293,-0.4113,-0.478,2.7987,training
122,123,1,0,6,-0.4539,-0.4303,-0.4121,-0.4664,3.2114,training
122,123,1,0,7,-0.4571,-0.4324,-0.414,-0.4791,2.9051,training
122,123,1,0,12,-0.4592,-0.4333,-0.4151,-0.4847,2.8,training
123,99,1,0,2,-0.3487,-0.351,-0.3391,-0.2782,3.557,training
123,99,1,0,3,-0.363,-0.3603,-0.3468,-0.3084,3.5096,training
123,99,1,0,7,-0.354,-0.3542,-0.3408,-0.247,4.0528,training
123,99,1,0,8,-0.354,-0.3548,-0.3432,-0.2202,4.3976,training
124,125,1,0,0,-0.3137,-0.3514,-0.3205,-0.3692,1.9583,training
124,125,1,0,23,-0.3106,-0.3483,-0.3168,-0.3339,2.2819,training
124,226,1,0,7,-0.4119,-0.4221,-0.4093,-0.2976,5.3684,training
124,1103,1,0,0,-0.4513,-0.4347,-0.419,-0.5074,1.6553,training
124,1166,1,0,23,-0.4276,-0.4257,-0.4163,-0.3507,5.0625,training
125,44,1,0,1,-0.4294,-0.4134,-0.4007,-0.4839,1.809,training
125,44,1,0,2,-0.4291,-0.4185,-0.4046,-0.4877,1.7331,training
125,124,1,0,3,-0.3277,-0.3533,-0.322,-0.3052,2.8286,training
125,124,1,0,4,-0.3179,-0.3443,-0.3211,-0.309,2.6689,training
125,124,1,0,5,-0.3317,-0.3539,-0.3231,-0.3387,2.5044,training
126,31,1,0,0,-0.4579,-0.422,-0.4112,-0.4853,2.7331,training
126,31,1,0,1,-0.4592,-0.4236,-0.4094,-0.4733,3.25,training
126,31,1,0,7,-0.4574,-0.4205,-0.4096,-0.4948,2.3394,training
127,4,1,0,5,-0.4224,-0.4265,-0.4151,-0.4847,1.6421,training
127,4,1,0,6,-0.4224,-0.4251,-0.4133,-0.4771,1.8636,training
127,4,1,0,17,-0.4045,-0.4202,-0.4112,-0.4721,1.6108,training
127,5,1,0,6,-0.3067,-0.325,-0.3279,-0.2656,2.9074,training
127,5,1,0,7,-0.3225,-0.3322,-0.3305,-0.4013,1.6903,training
127,5,1,0,8,-0.3172,-0.3247,-0.326,-0.3696,1.9898,training
127,5,1,0,9,-0.3225,-0.334,-0.3302,-0.3684,2.0556,training
127,5,1,0,10,-0.3225,-0.3337,-0.3309,-0.4088,1.6111,training
127,5,1,0,18,-0.2993,-0.3175,-0.3266,-0.3916,1.712,training
127,5,1,0,19,-0.3014,-0.3201,-0.3248,-0.2925,2.6,training
127,241,1,0,4,-0.4171,-0.4095,-0.4038,-0.4834,1.5933,training
127,241,1,0,5,-0.4248,-0.4152,-0.4044,-0.4893,1.5922,training
127,241,1,0,16,-0.4276,-0.41,-0.4064,-0.5024,1.3125,training
127,241,1,0,21,-0.4171,-0.4039,-0.3999,-0.5074,1.0556,training
127,241,1,0,22,-0.4246,-0.4114,-0.4026,-0.5035,1.2417,training
127,241,1,0,23,-0.4224,-0.4103,-0.4036,-0.5024,1.2353,training
128,129,1,0,3,-0.3225,-0.3234,-0.3085,-0.4139,1.5556,training
128,129,1,0,4,-0.3184,-0.322,-0.3081,-0.41,1.5667,training
128,736,1,0,4,-0.3733,-0.3733,-0.3615,-0.456,1.4881,training
128,736,1,0,5,-0.3803,-0.3788,-0.3663,-0.4645,1.44,training
129,128,1,0,3,-0.3189,-0.3227,-0.3093,-0.4274,1.3819,training
129,128,1,0,4,-0.3172,-0.3221,-0.3081,-0.4164,1.4865,training
129,735,1,0,4,-0.1594,-0.1947,-0.1702,0.6051,6.8507,training
129,735,1,0,5,-0.1603,-0.195,-0.1713,0.222,4.591,training
129,735,1,0,6,-0.1607,-0.1948,-0.1723,0.1835,4.3686,training
130,131,0,1,0,-0.3636,-0.3584,-0.3297,-0.4442,1.5591,training
130,131,0,1,1,-0.3645,-0.3561,-0.3302,-0.4544,1.4286,training
130,1031,0,1,13,-0.2548,-0.2165,-0.195,-0.3828,1.3986,training
130,1031,0,1,14,-0.2515,-0.2122,-0.1925,-0.3444,1.6871,training
131,132,0,1,1,-0.3698,-0.368,-0.3411,-0.465,1.3288,training
132,133,0,1,2,0.1881,-0.2442,-0.3502,-0.2927,0.7809,training
133,134,0,1,4,0.1219,-0.2607,-0.3229,-0.3361,0.7196,training
134,1396,0,1,6,-0.3893,-0.374,-0.3529,-0.4637,1.5577,training
135,17,0,1,13,0.1447,0.1083,0.1578,-0.0098,1.7287,training
135,136,1,0,2,-0.4018,-0.371,-0.3767,-0.4385,2.2162,training
135,270,0,1,1,-0.0394,-0.0072,0.0199,-0.1657,1.7153,training
136,137,1,0,3,-0.448,-0.4072,-0.3804,-0.4809,2.4248,training
136,137,1,0,4,-0.4474,-0.4066,-0.3798,-0.4872,2.1971,training
137,138,1,0,4,-0.3903,-0.3506,-0.3365,-0.4171,2.371,training
137,138,1,0,5,-0.3856,-0.3468,-0.3346,-0.515,0.6667,training
138,139,1,0,5,-0.4352,-0.4131,-0.3971,-0.4959,1.6175,training
138,139,1,0,6,-0.4355,-0.4122,-0.397,-0.4961,1.6286,training
139,140,1,0,6,-0.2288,-0.1979,-0.2236,-0.3317,1.6464,training
139,140,1,0,7,-0.2278,-0.1941,-0.219,-0.3355,1.6111,training
140,135,1,0,7,-0.1268,-0.0973,-0.0853,-0.1262,2.3197,training
140,135,1,0,8,-0.1217,-0.0945,-0.0843,-0.1522,2.1525,training
140,135,1,0,9,-0.1437,-0.1191,-0.0926,-0.0928,2.6143,training
141,142,1,0,0,-0.3943,-0.3982,-0.3817,-0.4822,1.303,training
141,142,1,0,23,-0.3926,-0.3975,-0.3807,-0.4782,1.3402,training
141,143,1,0,23,-0.3067,-0.3387,-0.3152,-0.3911,1.6667,training
142,143,1,0,0,-0.4297,-0.418,-0.3985,-0.5074,1.2187,training
142,507,1,0,0,-0.375,-0.3667,-0.3728,0.15,10.7308,training
143,1308,1,0,1,-0.4055,-0.3906,-0.4001,-0.4722,1.6276,training
144,93,1,0,7,-0.475,-0.4361,-0.4198,-0.5049,2.8571,training
144,93,1,0,8,-0.475,-0.4349,-0.4192,-0.5201,2.0,training
144,93,1,0,9,-0.475,-0.4353,-0.4199,-0.5226,1.8571,training
144,93,1,0,10,-0.475,-0.436,-0.4198,-0.5201,2.0,training
144,912,1,0,2,-0.4539,-0.4168,-0.3957,-0.51,1.6364,training
144,1237,1,0,0,-0.4171,-0.3764,-0.3503,-0.4291,2.7778,training
144,1237,1,0,1,-0.4189,-0.3767,-0.3528,-0.4535,2.3024,training
144,1441,1,0,1,-0.3961,-0.3751,-0.3511,-0.4442,2.0,training
145,66,1,0,7,-0.4013,-0.3801,-0.3855,-0.2394,5.9524,training
145,146,1,0,1,-0.3961,-0.3744,-0.3715,-0.448,1.9265,training
145,146,1,0,2,-0.3926,-0.3795,-0.3748,-0.4653,1.5764,training
145,146,1,0,3,-0.3961,-0.3745,-0.3745,-0.4552,1.803,training
145,146,1,0,4,-0.3908,-0.3718,-0.3743,-0.4695,1.4783,training
146,147,1,0,2,-0.404,-0.3744,-0.3497,-0.4341,2.3405,training
146,147,1,0,3,-0.3978,-0.3711,-0.346,-0.4375,2.158,training
146,147,1,0,4,-0.4013,-0.3726,-0.3472,-0.4282,2.4043,training
146,147,1,0,5,-0.3961,-0.3705,-0.3452,-0.4544,1.8182,training
147,66,1,0,3,-0.2225,-0.2024,-0.2245,-0.0751,3.4545,training
147,66,1,0,4,-0.205,-0.1912,-0.2193,-0.156,2.7045,training
147,66,1,0,5,-0.212,-0.1988,-0.2228,0.069,4.3333,training
147,66,1,0,6,-0.212,-0.1986,-0.2304,-0.1408,2.8772,training
148,31,1,0,0,-0.4447,-0.4116,-0.3997,-0.2562,9.7317,training
148,31,1,0,1,-0.4487,-0.4136,-0.4004,-0.456,3.2382,training
148,31,1,0,7,-0.4417,-0.41,-0.398,-0.4438,3.4625,training
148,31,1,0,8,-0.4539,-0.4173,-0.4041,-0.3873,6.0711,training
149,176,0,1,5,-0.1699,-0.1778,-0.1969,0.0058,3.4154,training
149,176,0,1,6,-0.1647,-0.1754,-0.1965,-0.2192,2.0152,training
150,232,1,0,3,-0.453,-0.4291,-0.4168,-0.4944,2.1937,training
150,232,1,0,4,-0.455,-0.429,-0.4161,-0.4933,2.2576,training
150,232,1,0,8,-0.4592,-0.4312,-0.4179,-0.4493,4.2,training
150,232,1,0,9,-0.4504,-0.4272,-0.416,-0.4999,1.9,training
150,232,1,0,10,-0.4539,-0.4269,-0.4173,-0.4253,4.6818,training
151,1488,1,0,14,-0.3803,-0.3696,-0.3685,-0.376,2.84,training
151,1488,1,0,15,-0.3715,-0.367,-0.3693,-0.2032,5.1952,training
151,1488,1,0,16,-0.375,-0.3707,-0.3716,-0.3703,2.7786,training
151,1488,1,0,17,-0.375,-0.372,-0.3726,-0.1838,5.5412,training
152,153,0,1,20,-0.3409,-0.3182,-0.3032,-0.2533,3.7017,training
152,153,0,1,21,-0.3593,-0.3289,-0.3087,-0.3987,2.1047,training
152,153,0,1,22,-0.3645,-0.3327,-0.3108,-0.4493,1.5,training
152,158,0,1,20,-0.3435,-0.3093,-0.2947,-0.3583,2.4375,training
152,158,0,1,21,-0.3461,-0.3093,-0.2937,-0.4303,1.5731,training
152,501,0,1,14,0.1403,0.1924,0.1859,0.5039,3.379,training
152,501,0,1,15,0.1412,0.191,0.1842,0.4799,3.2982,training
152,501,0,1,19,0.1351,0.1891,0.1846,0.2865,2.7073,training
152,501,0,1,20,0.1416,0.1951,0.1864,0.4148,3.0877,training
152,501,0,1,21,0.1351,0.189,0.1839,0.461,3.2683,training
152,870,0,1,20,-0.2436,-0.2607,-0.2372,-0.3734,1.4118,training
152,870,0,1,21,-0.2488,-0.2627,-0.2382,-0.3557,1.58,training
152,1476,0,1,20,-0.3014,-0.3054,-0.2971,-0.2672,2.85,training
152,1476,0,1,21,-0.3067,-0.3093,-0.2957,-0.2849,2.7436,training
152,1476,0,1,22,-0.3014,-0.304,-0.2903,-0.156,3.95,training
153,156,0,1,0,-0.2278,-0.2695,-0.2852,-0.2369,2.3333,training
153,559,0,1,22,-0.2786,-0.2599,-0.27,-0.3296,2.0118,training
153,559,0,1,23,-0.2817,-0.2488,-0.2668,-0.3728,1.6517,training
153,560,0,1,23,-0.3593,-0.351,-0.3192,-0.1459,5.5862,training
154,155,0,1,4,-0.4079,-0.3671,-0.3544,-0.4607,1.8987,training
154,155,0,1,5,-0.4031,-0.3644,-0.3532,-0.4265,2.4621,training
155,156,0,1,5,-0.2098,-0.218,-0.2392,-0.2644,2.0029,training
155,156,0,1,6,-0.2186,-0.2233,-0.2445,-0.2584,2.1002,training
156,152,0,1,6,-0.3014,-0.3054,-0.2928,-0.3836,1.7,training
156,152,0,1,7,-0.3056,-0.3104,-0.2988,-0.3689,1.8763,training
156,152,0,1,8,-0.3093,-0.313,-0.3014,-0.2963,2.6744,training
156,152,0,1,9,-0.3067,-0.309,-0.2958,-0.3279,2.3077,training
157,158,0,1,3,-0.3435,-0.3281,-0.339,-0.4025,1.8967,training
157,158,0,1,4,-0.3558,-0.3404,-0.35,-0.4055,1.9916,training
158,152,0,1,4,-0.3382,-0.3034,-0.2887,-0.3886,2.0,training
158,152,0,1,5,-0.3412,-0.3049,-0.2897,-0.3734,2.2243,training
158,376,0,1,0,-0.2278,-0.2123,-0.2691,-0.3229,1.7037,training
159,1060,1,0,4,-0.4579,-0.4254,-0.4138,-0.4253,5.1279,training
159,1060,1,0,5,-0.4592,-0.4264,-0.4146,-0.4468,4.3,training
159,1060,1,0,6,-0.4644,-0.4288,-0.4175,-0.4695,3.7778,training
159,1109,1,0,3,-0.4539,-0.4217,-0.4193,-0.4898,2.3636,training
159,1109,1,0,4,-0.4513,-0.4197,-0.4183,-0.4851,2.4205,training
159,1109,1,0,5,-0.4408,-0.4177,-0.4195,-0.4581,2.825,training
159,1109,1,0,23,-0.4434,-0.4169,-0.4167,-0.4847,2.1538,training
159,1489,1,0,0,-0.4513,-0.4203,-0.4098,-0.4341,3.9923,training
159,1489,1,0,4,-0.4529,-0.4219,-0.4114,-0.4399,4.0756,training
159,1489,1,0,5,-0.4513,-0.4202,-0.4103,-0.4569,3.3712,training
159,1619,1,0,0,-0.4224,-0.396,-0.4185,-0.3734,4.2353,training
160,161,1,0,8,-0.3934,-0.3613,-0.3364,-0.4265,2.285,training
161,200,1,0,9,-0.3724,-0.344,-0.3119,-0.2483,4.5997,training
162,1214,0,1,11,-0.4182,-0.3913,-0.3668,-0.4695,1.9107,training
163,164,1,0,22,-0.4066,-0.3679,-0.3549,-0.4184,2.762,training
163,165,1,0,21,-0.3014,-0.2638,-0.2764,-0.1408,4.1,training
164,165,1,0,0,-0.4381,-0.3962,-0.3719,-0.424,3.7143,training
164,165,1,0,1,-0.4381,-0.3954,-0.3726,-0.4291,3.5714,training
164,165,1,0,23,-0.4342,-0.392,-0.3686,-0.3646,5.1482,training
165,166,1,0,1,-0.4631,-0.4214,-0.4178,-0.4487,4.5792,training
165,166,1,0,2,-0.4592,-0.4195,-0.4178,-0.4442,4.4,training
166,167,1,0,2,-0.2751,-0.2964,-0.3316,-0.3468,1.8291,training
166,167,1,0,3,-0.2751,-0.2971,-0.332,-0.3886,1.4667,training
167,370,1,0,4,-0.3225,-0.3471,-0.348,-0.3968,1.7412,training
167,370,1,0,5,-0.3277,-0.3492,-0.3507,-0.4114,1.6286,training
167,690,1,0,4,-0.3207,-0.3471,-0.3476,-0.3625,2.0978,training
168,169,1,0,1,-0.3803,-0.4045,-0.386,-0.4855,1.1049,training
169,170,1,0,2,-0.3536,-0.3394,-0.32,-0.4392,1.5296,training
170,869,1,0,3,-0.1231,-0.0698,-0.0758,-0.1901,1.9542,training
171,4,0,1,14,0.987,0.995,1.1588,0.7416,1.8,training
171,172,0,1,8,-0.049,-0.0315,-0.1101,-0.1433,1.8523,training
171,172,0,1,9,-0.0543,-0.0445,-0.1106,-0.113,2.0115,training
171,172,0,1,10,-0.0613,-0.0495,-0.1162,0.2233,3.5694,training
171,172,0,1,11,-0.0543,-0.0456,-0.1121,0.8099,6.2069,training
171,172,0,1,12,-0.0516,-0.0431,-0.1115,0.3421,4.0445,training
171,172,0,1,14,-0.0543,-0.0422,-0.1107,-0.1155,2.0,training
171,172,0,1,16,-0.0543,-0.0448,-0.1109,-0.1914,1.6552,training
171,416,0,1,9,0.2287,0.2289,0.1629,0.3474,2.5358,training
171,416,0,1,10,0.2157,0.2219,0.1603,0.2637,2.3388,training
171,946,0,1,9,-0.2804,-0.2458,-0.2153,-0.3659,1.7045,training
171,946,0,1,14,-0.2751,-0.2422,-0.2159,-0.3482,1.8222,training
171,946,0,1,17,-0.2856,-0.2487,-0.2187,-0.3633,1.7674,training
171,946,0,1,21,-0.2856,-0.2488,-0.2191,-0.3583,1.814,training
171,976,0,1,11,-0.0753,-0.1179,-0.0888,-0.2458,1.4759,training
171,976,0,1,12,-0.0805,-0.1205,-0.0919,-0.2774,1.3415,training
171,976,0,1,13,-0.0721,-0.1165,-0.0881,-0.246,1.4646,training
171,976,0,1,14,-0.0779,-0.1189,-0.0902,-0.247,1.4789,training
171,976,0,1,15,-0.0753,-0.1186,-0.09,-0.266,1.3795,training
171,976,0,1,16,-0.0735,-0.1161,-0.0873,-0.2571,1.416,training
171,1332,0,1,7,-0.1279,-0.0811,-0.0285,1.6923,12.1781,training
171,1332,0,1,8,-0.1226,-0.0787,-0.0271,-0.1256,2.2973,training
171,1332,0,1,9,-0.1226,-0.0794,-0.0277,-0.204,1.8784,training
171,1332,0,1,12,-0.12,-0.078,-0.0263,-0.1459,2.1745,training
171,1332,0,1,13,-0.1226,-0.0794,-0.0274,-0.1863,1.973,training
171,1334,0,1,9,-0.3961,-0.3691,-0.3538,0.9085,26.3182,training
171,1334,0,1,10,-0.4013,-0.3731,-0.3564,0.5634,21.0714,training
171,1334,0,1,11,-0.4013,-0.3725,-0.356,-0.3836,3.2381,training
171,1334,0,1,13,-0.4013,-0.3735,-0.3569,-0.3734,3.4286,training
172,173,0,1,22,-0.2383,-0.2341,-0.2501,-0.3347,1.68,training
172,173,0,1,23,-0.2388,-0.2346,-0.2517,-0.3302,1.7167,training
173,174,0,1,0,-0.191,-0.2186,-0.2131,-0.2546,1.9508,training
173,174,0,1,1,-0.1933,-0.2201,-0.2144,-0.2577,1.945,training
173,175,0,1,1,-0.028,-0.0542,-0.0743,-0.0523,2.163,training
174,175,0,1,3,-0.3166,-0.3196,-0.314,-0.3664,2.0156,training
174,175,0,1,4,-0.3172,-0.3181,-0.3123,-0.3519,2.1757,training
175,171,0,1,4,-0.2699,-0.2351,-0.2194,-0.2672,2.4783,training
175,171,0,1,5,-0.2699,-0.2365,-0.2206,-0.1827,3.205,training
176,4,0,1,18,8.3546,8.4549,8.5312,9.0123,2.2444,training
176,14,0,1,19,0.1719,0.2243,0.3513,0.0829,1.9426,training
176,14,0,1,20,0.1724,0.2252,0.351,0.0769,1.9221,training
176,18,0,1,1,-0.1783,-0.1279,-0.05,-0.2306,2.0272,training
176,18,0,1,4,-0.1857,-0.1346,-0.0523,-0.2672,1.8387,training
176,18,0,1,5,-0.1489,-0.0994,-0.0459,-0.1914,2.087,training
176,18,0,1,6,-0.1805,-0.1288,-0.0453,-0.2344,2.0159,training
