data,source_number,destination_number,is_carting,is_ftl,day_of_week,start_hour,is_day,is_night,is_cutoff,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor
training,92,251,1,0,1,19,1,0,0,30.0,30.275,21.208242278336527,113.0,3.7666666666666666
training,61,845,0,1,5,20,0,1,0,20.0,29.4897,26.010835878568827,60.0,3.0
training,845,863,0,1,6,1,0,1,0,49.0,70.07560000000001,52.53772693125578,149.0,3.0408163265306123
training,863,1537,0,1,6,4,0,1,0,46.0,65.04769999999999,59.43625289408978,125.0,2.717391304347826
training,196,197,1,0,2,10,1,0,0,46.0,53.4147,40.73926564503777,72.0,1.565217391304348
training,197,1490,1,0,2,11,1,0,0,61.0,65.3234,47.51331251580992,95.0,1.5573770491803278
training,2,104,1,0,2,2,0,1,0,20.0,22.3108,15.681050726071486,47.0,2.35
training,113,864,0,1,3,22,0,1,0,33.0,47.4829,43.41828882112109,80.0,2.4242424242424243
training,864,754,0,1,3,23,0,1,0,28.0,36.4615,32.79698723841396,83.0,2.9642857142857144
training,754,755,0,1,4,1,0,1,0,35.0,48.5304,35.36004391721606,97.0,2.771428571428572
training,755,113,0,1,4,3,0,1,0,96.0,136.2871,109.48264223537998,727.0,7.572916666666667
training,94,95,0,1,4,21,0,1,0,65.0,74.30969999999999,68.34679897145367,112.0,1.7230769230769232
training,91,5,1,0,5,3,0,1,0,55.0,52.6237,42.108358893301,106.0,1.9272727272727272
training,82,517,0,1,2,1,0,1,0,93.0,116.3581,84.76235142937165,186.0,2.0
training,517,518,0,1,2,5,0,1,0,65.0,90.7204,61.85276613270381,140.0,2.1538461538461537
training,518,528,0,1,2,8,1,0,0,236.0,300.29909999999995,197.71820711351572,403.0,1.7076271186440677
training,130,131,0,1,2,0,0,1,0,26.0,27.8573,26.534937687687428,40.0,1.5384615384615383
training,131,132,0,1,2,1,0,1,0,27.0,28.2786,26.516746587618083,39.0,1.4444444444444444
training,132,133,0,1,2,2,0,1,0,134.0,60.2645,23.527843959971683,100.0,0.746268656716418
training,133,134,0,1,2,4,0,1,0,119.0,55.1577,29.66560285554505,87.0,0.7310924369747899
training,134,1396,0,1,2,6,0,1,0,23.0,26.0605,22.913147763820916,35.0,1.5217391304347827
training,799,871,1,0,3,22,0,1,0,16.0,18.1842,15.183337571557765,34.0,2.125
training,871,624,1,0,4,0,0,1,0,25.0,29.7068,22.707840878237675,40.0,1.6
training,624,625,1,0,4,1,0,1,0,37.0,40.6633,36.68823148852882,50.0,1.351351351351351
training,625,626,1,0,4,2,0,1,0,30.0,33.0205,30.229723495230427,44.0,1.4666666666666666
training,626,799,1,0,4,4,0,1,0,24.0,26.0989,23.49250891448076,54.0,2.25
training,57,340,1,0,1,6,0,1,0,28.0,25.875400000000003,21.797378693452416,83.0,2.9642857142857144
training,4,282,1,0,4,23,0,1,0,57.0,59.9754,46.38029343817792,68.0,1.1929824561403508
training,31,30,0,1,4,11,1,0,0,629.0,875.456,735.2882330163917,1116.0,1.7742448330683624
training,232,102,1,0,6,5,0,1,0,30.0,31.4183,21.73755121587247,67.0,2.2333333333333334
training,873,57,1,0,1,8,1,0,0,15.0,13.395,10.621243126097175,34.0,2.2666666666666666
training,504,0,1,0,2,1,0,1,0,12.0,10.2572,9.383421597437652,51.0,4.25
training,0,1,1,0,2,2,0,1,0,38.0,44.0911,35.47216691557567,57.0,1.5
training,1,504,1,0,2,4,0,1,0,41.0,50.4738,41.42572881299636,74.0,1.804878048780488
training,874,528,1,0,1,3,0,1,0,24.0,32.773,30.284924816335728,58.0,2.4166666666666665
training,92,93,0,1,0,4,0,1,0,309.0,432.6011,365.8293730818597,547.0,1.7702265372168284
training,31,504,0,1,6,17,1,0,0,63.0,79.8578,56.6682644186386,79.0,1.253968253968254
training,504,339,0,1,6,21,0,1,0,31.0,38.826800000000006,32.259047912895845,51.0,1.6451612903225807
training,339,32,0,1,6,22,0,1,0,122.0,168.0923,144.6138022627778,258.0,2.114754098360656
training,539,109,1,0,0,10,1,0,0,36.0,45.0809,35.01072450477957,99.0,2.75
training,14,652,0,1,2,19,1,0,0,94.0,128.7054,122.93004907374107,201.0,2.1382978723404253
training,652,653,0,1,3,1,0,1,0,27.0,27.4899,26.259203252140644,38.0,1.4074074074074074
training,653,654,0,1,3,3,0,1,0,21.0,29.0245,25.94837300571444,41.0,1.9523809523809523
training,654,1524,0,1,3,4,0,1,0,34.0,38.9886,33.98366781247006,55.0,1.6176470588235294
training,655,14,0,1,3,7,0,1,0,71.0,88.542,72.797287079105,235.0,3.309859154929577
training,102,105,1,0,5,5,0,1,0,27.0,23.5443,17.005048088984328,210.0,7.777777777777778
training,85,2,1,0,1,19,1,0,0,26.0,29.3424,21.36697310948292,51.0,1.9615384615384612
training,227,228,0,1,0,19,1,0,0,32.0,40.9626,32.22569825927474,72.0,2.25
training,229,230,0,1,1,0,0,1,0,60.0,73.7593,60.218612321960485,84.0,1.4
training,230,877,0,1,1,2,0,1,0,65.0,74.1303,68.90151453141172,102.0,1.5692307692307692
training,877,898,0,1,1,3,0,1,0,44.0,61.3149,55.70715376718365,92.0,2.090909090909091
training,31,50,0,1,6,19,1,0,0,85.0,94.8754,81.91587072168991,104.0,1.223529411764706
training,57,58,0,1,0,15,1,0,0,212.0,281.2565,252.50651045153748,390.0,1.8396226415094337
training,58,382,0,1,0,23,0,1,0,47.0,64.61019999999999,57.30063464826889,74.0,1.574468085106383
training,382,383,0,1,1,1,0,1,0,35.0,37.9739,35.89298883807488,49.0,1.4
training,383,57,0,1,1,3,0,1,0,178.0,239.3512,209.4787899267588,380.0,2.134831460674157
training,878,238,1,0,5,4,0,1,0,77.0,105.9438,59.65608270492114,316.0,4.103896103896104
training,461,1507,1,0,1,2,0,1,0,24.0,33.174800000000005,28.459191460363865,56.0,2.333333333333333
training,222,879,0,1,4,20,0,1,0,56.0,71.0777,58.915675840108,81.0,1.4464285714285714
training,879,1064,0,1,5,0,0,1,0,28.0,37.8372,32.10084596325657,78.0,2.7857142857142856
training,4,2,0,1,4,21,0,1,0,729.0,978.0876,830.3130945626198,1195.0,1.6392318244170097
training,640,26,1,0,5,3,0,1,0,13.0,14.2775,13.400813102236052,39.0,3.0
training,17,303,1,0,3,11,1,0,0,32.0,36.526,31.705468233825417,82.0,2.5625
training,9,1027,1,0,5,1,0,1,0,24.0,34.1416,30.41805460818567,49.0,2.0416666666666665
training,10,11,1,0,5,4,0,1,0,35.0,49.5241,38.15186952736501,76.0,2.1714285714285717
training,11,12,1,0,5,6,0,1,0,28.0,39.1328,36.43033634856915,68.0,2.4285714285714284
training,12,13,1,0,5,7,0,1,0,61.0,66.2193,57.59644961462507,103.0,1.6885245901639343
training,13,9,1,0,5,9,1,0,0,67.0,67.70230000000001,53.12509767645156,108.0,1.611940298507463
training,747,748,1,0,6,23,0,1,0,7.0,9.24,9.17337834273724,14.0,2.0
training,748,747,1,0,0,0,0,1,0,11.0,11.8133,9.512097363293384,34.0,3.090909090909091
training,880,555,1,0,2,4,0,1,0,48.0,67.724,60.76538042099428,150.0,3.125
training,288,881,1,0,2,23,0,1,0,17.0,22.6826,17.889997810185804,51.0,3.0
training,881,875,1,0,3,1,0,1,0,25.0,27.0757,20.67573349494011,49.0,1.96
training,875,882,1,0,3,3,0,1,0,25.0,24.881,19.522829095890483,34.0,1.36
training,882,288,1,0,3,4,0,1,0,60.0,81.47189999999999,58.38496422178813,140.0,2.333333333333333
training,883,884,0,1,5,6,0,1,0,71.0,71.191,65.09469668155216,105.0,1.4788732394366195
training,884,1031,0,1,5,9,1,0,0,42.0,42.3466,38.0715382624513,59.0,1.4047619047619049
training,17,303,1,0,5,17,1,0,0,32.0,35.872,31.271765465880065,53.0,1.65625
training,686,885,0,1,1,22,0,1,0,67.0,93.6806,80.11492479769696,132.0,1.9701492537313432
training,885,886,0,1,2,1,0,1,0,49.0,66.92089999999999,58.80643768385456,80.0,1.6326530612244898
training,886,887,0,1,2,3,0,1,0,52.0,73.44810000000001,63.14624251244069,92.0,1.7692307692307692
training,887,888,0,1,2,4,0,1,0,156.0,197.2473,160.37888059602008,238.0,1.5256410256410255
training,888,686,0,1,2,9,1,0,0,73.0,104.4304,82.42215103221908,184.0,2.5205479452054798
training,266,267,1,0,1,21,0,1,0,31.0,37.8674,34.521773690379554,88.0,2.838709677419355
training,267,268,1,0,1,23,0,1,0,25.0,33.3739,32.009858675079165,44.0,1.76
training,268,441,1,0,2,1,0,1,0,43.0,53.8607,46.721466542140334,67.0,1.558139534883721
training,441,266,1,0,2,3,0,1,0,44.0,39.7911,32.99138031645591,77.0,1.75
training,109,30,0,1,1,22,0,1,0,1191.0,1635.114,1237.2217747527675,2559.0,2.1486146095717884
training,194,30,1,0,4,0,0,1,0,47.0,45.5861,37.05286002667509,69.0,1.4680851063829787
training,303,595,1,0,0,20,0,1,0,14.0,15.3207,13.161945684431354,22.0,1.5714285714285714
training,595,303,1,0,0,21,0,1,0,15.0,16.2511,14.048203601361482,23.0,1.5333333333333334
training,2,14,0,1,4,23,0,1,0,1040.0,1428.149,1148.657945645604,1983.0,1.9067307692307691
training,14,176,0,1,6,11,1,0,0,130.0,181.6548,174.0111422599095,206.0,1.5846153846153843
training,183,889,1,0,0,20,0,1,0,57.0,67.76910000000001,49.14812192681715,132.0,2.3157894736842106
training,889,657,1,0,1,0,0,1,0,38.0,24.839,10.153932542732392,35.0,0.9210526315789472
training,657,852,1,0,1,1,0,1,0,57.0,45.0527,14.18275592332152,45.0,0.7894736842105263
training,890,891,1,0,2,3,0,1,0,33.0,34.4005,22.95217700627053,41.0,1.2424242424242424
training,891,232,1,0,2,4,0,1,0,84.0,107.8169,90.61265828157627,294.0,3.5
training,110,109,1,0,1,14,1,0,0,34.0,36.278,29.82089042941492,71.0,2.088235294117647
training,241,4,1,0,3,5,0,1,0,30.0,24.5886,20.02229943655161,52.0,1.7333333333333334
training,5,90,1,0,6,3,0,1,0,22.0,20.0694,14.746157974192284,42.0,1.9090909090909087
training,113,864,0,1,6,21,0,1,0,35.0,49.81,45.70206654263554,68.0,1.9428571428571428
training,864,754,0,1,6,22,0,1,0,26.0,33.7661,30.489877516087574,50.0,1.9230769230769231
training,754,755,0,1,0,0,0,1,0,35.0,48.9709,35.727566770931006,111.0,3.1714285714285717
training,755,113,0,1,0,3,0,1,0,96.0,136.3928,109.52950593375644,692.0,7.208333333333333
training,4,413,1,0,6,2,0,1,0,20.0,15.8462,10.77688292603188,31.0,1.55
training,176,407,1,0,5,3,0,1,0,34.0,43.9622,32.23437447391538,60.0,1.7647058823529411
training,30,109,0,1,3,19,1,0,0,1165.0,1562.7023000000002,1236.4232853018336,2178.0,1.869527896995708
training,611,271,0,1,0,9,1,0,0,131.0,120.809,71.16136041762931,1234.0,9.419847328244275
training,581,583,0,1,5,3,0,1,0,103.0,128.96460000000002,81.84781291553185,215.0,2.087378640776699
training,109,57,0,1,6,20,0,1,0,447.0,596.0145,515.1552231438983,850.0,1.9015659955257271
training,57,2,0,1,0,12,1,0,0,100.0,128.433,100.17118592896846,313.0,3.13
training,5,127,1,0,0,20,0,1,0,39.0,33.749300000000005,29.26677812365473,47.0,1.205128205128205
training,92,251,1,0,6,6,0,1,0,30.0,31.0156,20.9474703568516,157.0,5.233333333333333
training,216,1530,1,0,1,2,0,1,0,37.0,38.645300000000006,35.5166568716424,111.0,3.0
training,892,216,1,0,1,7,0,1,0,79.0,98.1938,69.3055377483166,224.0,2.835443037974684
training,21,30,0,1,2,0,0,1,0,165.0,222.3414,195.89332022966053,331.0,2.006060606060606
training,580,692,0,1,1,20,0,1,0,69.0,78.3762,57.90445452171468,111.0,1.608695652173913
training,692,693,0,1,2,0,0,1,0,45.0,48.0981,46.89676135861309,72.0,1.6
training,693,926,0,1,2,1,0,1,0,42.0,54.9292,36.71178051831397,53.0,1.261904761904762
training,5,91,1,0,0,23,0,1,0,55.0,50.9017,41.09382079479101,78.0,1.4181818181818182
training,85,104,1,0,3,0,0,1,0,22.0,24.5752,15.070491491311852,76.0,3.4545454545454546
training,194,14,1,0,2,7,0,1,0,58.0,44.6805,36.74298937221898,137.0,2.362068965517241
training,4,227,0,1,2,22,0,1,0,438.0,598.6051,528.4919375519474,763.0,1.7420091324200913
training,227,32,0,1,3,15,1,0,0,493.0,624.1834,510.9629362884896,928.0,1.8823529411764703
training,32,31,0,1,4,8,1,0,0,188.0,260.0098,203.5418369829591,357.0,1.898936170212766
training,4,299,1,0,3,8,1,0,0,40.0,42.1015,32.39645017954866,66.0,1.65
training,30,232,1,0,4,19,1,0,0,65.0,77.5138,46.87869095421255,104.0,1.6
training,894,642,0,1,5,18,1,0,0,150.0,179.65470000000002,147.4950432927301,260.0,1.7333333333333334
training,642,177,0,1,6,0,0,1,0,51.0,63.1884,56.56933264597315,117.0,2.294117647058824
training,895,894,0,1,0,6,0,1,0,109.0,152.1319,138.0074160206249,282.0,2.5871559633027523
training,2,31,0,1,0,22,0,1,0,357.0,491.8815,410.2140368718337,714.0,2.0
training,444,30,1,0,3,23,0,1,0,57.0,60.497,47.35919642730239,76.0,1.3333333333333333
training,2,85,1,0,6,11,1,0,0,20.0,25.6365,20.887002904348552,40.0,2.0
training,18,737,0,1,3,23,0,1,0,29.0,40.7987,28.62932396743222,34.0,1.1724137931034482
training,57,58,0,1,3,14,1,0,0,213.0,282.0492,252.55247112241003,348.0,1.6338028169014085
training,58,382,0,1,3,23,0,1,0,48.0,64.59009999999999,57.597391595321646,70.0,1.4583333333333333
training,382,383,0,1,4,1,0,1,0,35.0,38.2506,35.756752498812816,56.0,1.6
training,383,57,0,1,4,3,0,1,0,175.0,238.4425,209.5495433274908,362.0,2.0685714285714285
training,30,1094,1,0,4,14,1,0,0,67.0,65.4185,54.65226946081253,118.0,1.7611940298507462
training,226,111,1,0,3,16,1,0,0,29.0,24.9478,21.20307024977602,50.0,1.7241379310344829
training,57,58,0,1,6,2,0,1,0,212.0,281.0666,252.1848598380948,342.0,1.6132075471698113
training,58,109,0,1,6,12,1,0,0,268.0,351.8784,265.9649230044752,462.0,1.7238805970149254
training,896,188,0,1,5,9,1,0,0,32.0,36.485800000000005,26.879913255079607,61.0,1.90625
training,188,176,0,1,5,14,1,0,0,265.0,340.6044,282.974461055711,473.0,1.7849056603773583
training,418,17,1,0,4,23,0,1,0,37.0,37.3144,25.62659192024389,55.0,1.4864864864864864
training,2,32,0,1,6,14,1,0,0,189.0,253.5541,207.32544313293653,359.0,1.8994708994708995
training,897,2,1,0,1,11,1,0,0,24.0,27.7434,16.487652817423868,49.0,2.0416666666666665
training,91,127,1,0,3,13,1,0,0,33.0,31.1042,24.075145891900476,46.0,1.393939393939394
training,127,241,1,0,3,16,1,0,0,16.0,16.871,11.921342936470722,21.0,1.3125
training,275,607,1,0,6,22,0,1,0,26.0,28.139,23.68281736410986,33.0,1.2692307692307692
training,276,277,1,0,0,3,0,1,0,33.0,28.7788,24.31124751524793,44.0,1.3333333333333333
training,277,275,1,0,0,4,0,1,0,46.0,45.7747,21.41889143216709,132.0,2.869565217391304
training,2,264,1,0,4,21,0,1,0,27.0,29.686400000000003,16.48330428805595,46.0,1.7037037037037035
training,780,1438,1,0,5,8,1,0,0,16.0,19.5686,15.12805643516239,36.0,2.25
training,141,142,1,0,3,23,0,1,0,24.0,20.9277,17.738171245682707,50.0,2.083333333333333
training,142,143,1,0,4,0,0,1,0,17.0,15.2447,13.59283211313092,22.0,1.2941176470588236
training,143,1308,1,0,4,1,0,1,0,20.0,22.0488,13.141526687475016,31.0,1.55
training,2,1335,1,0,1,2,0,1,0,23.0,27.4749,21.4491564426571,78.0,3.391304347826087
training,22,73,0,1,5,19,1,0,0,47.0,59.0639,44.17120022684604,312.0,6.638297872340425
training,76,77,0,1,6,12,1,0,0,56.0,59.029900000000005,53.70241316951069,71.0,1.2678571428571428
training,77,22,0,1,6,13,1,0,0,34.0,38.6072,21.31092072042671,95.0,2.794117647058824
training,111,124,1,0,3,17,1,0,0,23.0,19.7366,13.656423881211618,64.0,2.782608695652174
training,78,79,0,1,5,1,0,1,0,29.0,37.5734,34.23403876284426,54.0,1.862068965517241
training,79,80,0,1,5,3,0,1,0,44.0,43.6382,39.38972077886096,47.0,1.068181818181818
training,80,81,0,1,5,4,0,1,0,24.0,24.5028,19.71282838833693,31.0,1.2916666666666667
training,81,78,0,1,5,4,0,1,0,89.0,121.3387,93.59734961713558,146.0,1.6404494382022472
training,232,30,1,0,1,7,0,1,0,65.0,77.8918,46.99680137449416,126.0,1.9384615384615385
training,14,214,0,1,3,5,0,1,0,161.0,202.5913,158.41395188344762,567.0,3.5217391304347827
training,214,215,0,1,3,15,1,0,0,91.0,93.5666,68.35133333549759,198.0,2.175824175824176
training,215,14,0,1,3,18,1,0,0,228.0,274.2367,223.18183356894397,422.0,1.850877192982456
training,459,1529,1,0,1,0,0,1,0,19.0,14.5878,10.767679024520202,26.0,1.368421052631579
training,725,459,1,0,1,1,0,1,0,15.0,14.309,12.047812149779547,47.0,3.1333333333333333
training,30,189,1,0,4,20,0,1,0,40.0,39.5902,32.78330605380022,138.0,3.45
training,109,694,0,1,4,11,1,0,0,122.0,167.7704,149.9444597575467,232.0,1.901639344262295
training,694,899,0,1,4,20,0,1,0,22.0,29.7724,26.30212102776247,62.0,2.8181818181818183
training,899,713,0,1,5,0,0,1,0,18.0,26.4584,25.515154144375643,34.0,1.8888888888888888
training,713,109,0,1,5,1,0,1,0,78.0,108.9545,98.08261929463428,318.0,4.076923076923077
training,4,900,1,0,1,23,0,1,0,31.0,31.5645,23.2735261313291,46.0,1.4838709677419355
training,900,4,1,0,2,1,0,1,0,38.0,29.4308,22.767778892619575,54.0,1.4210526315789471
training,901,1543,1,0,3,3,0,1,0,54.0,52.758,45.75589194785315,113.0,2.092592592592593
training,102,1175,1,0,2,7,0,1,0,27.0,28.2761,19.84975371990104,94.0,3.4814814814814814
training,17,5,0,1,4,16,1,0,0,235.0,313.1403,242.15080540300065,416.0,1.7702127659574467
training,5,4,0,1,5,1,0,1,0,57.0,46.6407,39.987032961378,96.0,1.6842105263157894
training,503,87,0,1,1,0,0,1,0,246.0,338.1365,175.42030830839275,580.0,2.3577235772357725
training,676,674,0,1,1,10,1,0,0,56.0,59.4354,47.84272479731021,85.0,1.5178571428571428
training,674,673,0,1,1,12,1,0,0,31.0,34.0561,31.100816845939523,47.0,1.5161290322580645
training,673,501,0,1,1,12,1,0,0,111.0,137.9959,122.58742054209456,259.0,2.333333333333333
training,21,281,0,1,4,18,1,0,0,287.0,405.3791,320.3919386896384,576.0,2.0069686411149825
training,281,31,0,1,5,9,1,0,0,190.0,270.1136,220.6154208135128,483.0,2.542105263157895
training,2,85,1,0,0,23,0,1,0,26.0,29.0401,21.763682859051777,169.0,6.5
training,269,902,0,1,3,3,0,1,0,133.0,185.7761,129.7479167924689,311.0,2.338345864661654
training,902,1155,0,1,3,12,1,0,0,35.0,46.3554,42.20291625579819,798.0,22.8
training,903,904,0,1,4,5,0,1,0,21.0,26.2734,20.92164243414468,51.0,2.4285714285714284
training,904,269,0,1,4,6,0,1,0,161.0,195.6941,123.37878663529725,843.0,5.236024844720497
training,69,905,1,0,3,16,1,0,0,90.0,123.8552,86.71649979322144,314.0,3.488888888888889
training,905,1310,1,0,3,23,0,1,0,29.0,40.057,33.01390213166135,69.0,2.3793103448275863
training,906,1403,0,1,1,9,1,0,0,42.0,59.9294,55.37469639355327,84.0,2.0
training,459,1529,1,0,2,7,0,1,0,18.0,13.6432,10.427820228748704,31.0,1.7222222222222223
training,725,459,1,0,2,9,1,0,0,15.0,14.4192,11.865508326425,31.0,2.066666666666667
training,597,598,0,1,6,4,0,1,0,47.0,67.0342,52.699339018656815,130.0,2.765957446808511
training,598,1329,0,1,6,7,0,1,0,24.0,33.6343,19.233489526757666,63.0,2.625
training,599,1184,0,1,6,9,1,0,0,81.0,110.0839,76.50739749823852,157.0,1.938271604938272
training,14,473,0,1,1,9,1,0,0,122.0,154.20329999999998,110.71443228989408,180.0,1.475409836065574
training,473,300,0,1,1,14,1,0,0,103.0,105.6098,73.75330612635142,90.0,0.8737864077669902
training,300,474,0,1,1,17,1,0,0,99.0,89.5919,55.80714085204037,89.0,0.898989898989899
training,474,14,0,1,2,1,0,1,0,127.0,163.7043,130.451543466573,214.0,1.68503937007874
training,14,652,0,1,3,19,1,0,0,95.0,128.5458,123.3014532481282,190.0,2.0
training,652,653,0,1,4,1,0,1,0,28.0,28.4102,26.72424585791784,40.0,1.4285714285714286
training,653,654,0,1,4,2,0,1,0,22.0,29.7958,25.71323440031584,42.0,1.9090909090909087
training,654,1524,0,1,4,3,0,1,0,35.0,39.7627,34.59279946670227,60.0,1.7142857142857142
training,655,14,0,1,4,7,0,1,0,76.0,91.7377,73.4141841943958,37.0,0.4868421052631579
training,838,839,1,0,3,1,0,1,0,11.0,14.4921,9.905710048736578,26.0,2.363636363636364
training,839,39,1,0,3,2,0,1,0,18.0,20.0047,14.011081655039929,106.0,5.888888888888889
training,178,442,1,0,3,1,0,1,0,22.0,20.356,16.059061183055935,36.0,1.6363636363636365
training,442,384,1,0,3,5,0,1,0,25.0,23.1204,17.70934263763056,42.0,1.68
training,580,529,0,1,2,15,1,0,0,18.0,19.7064,18.634173375351278,49.0,2.7222222222222223
training,529,530,0,1,2,23,0,1,0,60.0,72.93060000000001,66.2334706832148,119.0,1.9833333333333332
training,751,752,1,0,2,2,0,1,0,30.0,27.3212,21.881475513063585,71.0,2.3666666666666667
training,752,753,1,0,2,4,0,1,0,39.0,44.344,40.32217547193825,78.0,2.0
training,753,751,1,0,2,5,0,1,0,23.0,31.0611,26.152574499699632,73.0,3.1739130434782608
training,30,94,0,1,5,12,1,0,0,92.0,115.0311,85.74312228051657,147.0,1.5978260869565215
training,2,109,0,1,2,10,1,0,0,556.0,777.0586999999999,607.1811442734262,1155.0,2.077338129496403
training,57,416,0,1,3,21,0,1,0,389.0,511.5234,361.6287336951619,853.0,2.1928020565552697
training,176,378,0,1,4,0,0,1,0,46.0,37.5591,37.0336533485542,62.0,1.3478260869565215
training,378,697,0,1,4,2,0,1,0,25.0,27.1449,25.36582393159276,52.0,2.08
training,697,698,0,1,4,4,0,1,0,34.0,39.7292,30.46099889839296,60.0,1.7647058823529411
training,698,176,0,1,4,5,0,1,0,105.0,127.8527,93.2106549910618,168.0,1.6
training,303,418,1,0,1,5,0,1,0,11.0,9.9866,9.258334909724264,25.0,2.272727272727273
training,113,114,0,1,2,21,0,1,0,50.0,68.5932,53.802874661151336,106.0,2.12
training,114,115,0,1,3,1,0,1,0,24.0,26.7631,25.38721993554241,43.0,1.7916666666666667
training,115,116,0,1,3,3,0,1,0,34.0,33.9702,25.94224592060393,59.0,1.7352941176470589
training,116,113,0,1,3,5,0,1,0,75.0,106.9742,93.23664376752278,636.0,8.48
training,907,908,0,1,2,2,0,1,0,134.0,137.75529999999998,109.55999738790707,174.0,1.2985074626865671
training,908,909,0,1,2,6,0,1,0,37.0,29.8475,28.34108280134103,76.0,2.054054054054054
training,909,31,0,1,2,8,1,0,0,144.0,128.5611,115.36990719364051,203.0,1.4097222222222223
training,489,910,1,0,5,3,0,1,0,17.0,18.4114,15.203895684877526,31.0,1.8235294117647056
training,910,911,1,0,5,4,0,1,0,31.0,30.5837,22.516241496852487,71.0,2.290322580645161
training,911,489,1,0,5,5,0,1,0,37.0,35.8491,28.8082276412979,87.0,2.3513513513513518
training,303,17,1,0,6,9,1,0,0,32.0,36.3633,31.321362955135317,57.0,1.78125
training,2,85,1,0,6,1,0,1,0,22.0,27.4378,22.057921668296,52.0,2.363636363636364
training,144,1441,1,0,3,1,0,1,0,22.0,25.953,23.76798998009413,44.0,2.0
training,912,93,1,0,3,3,0,1,0,21.0,30.4959,22.27592225660971,41.0,1.9523809523809523
training,30,27,0,1,1,20,0,1,0,320.0,443.6429,383.7491209473419,704.0,2.2
training,913,914,1,0,4,0,0,1,0,13.0,15.8617,13.663814180269522,42.0,3.230769230769231
training,914,1544,1,0,4,1,0,1,0,63.0,67.4706,57.145547121366455,162.0,2.571428571428572
training,21,281,0,1,3,18,1,0,0,290.0,406.5649,321.20935720176766,558.0,1.9241379310344828
training,281,31,0,1,4,9,1,0,0,190.0,270.05240000000003,220.6366507030148,397.0,2.0894736842105264
training,69,70,0,1,6,15,1,0,0,31.0,42.9119,33.656903048015295,91.0,2.935483870967742
